,seq_id,hubway_id,status,duration,start_date,strt_statn,end_date,end_statn,bike_nr,subsc_type,zip_code,birth_date,gender,age,check_out_hour,g1,g2,g3
331,704,784,Closed,501.0,7/29/2011 15:08:00,15.0,7/29/2011 15:16:00,15.0,B00427,1,'02139,1986.0,1,25.0,15,0.0,1.0,0.0
332,708,788,Closed,877.0,7/29/2011 15:10:00,27.0,7/29/2011 15:25:00,16.0,B00041,1,'02141,1958.0,1,53.0,15,0.0,1.0,0.0
333,712,792,Closed,1821.0,7/29/2011 15:18:00,36.0,7/29/2011 15:48:00,22.0,B00407,1,'02465,1961.0,1,50.0,15,0.0,1.0,0.0
334,714,794,Closed,764.0,7/29/2011 15:23:00,6.0,7/29/2011 15:35:00,22.0,B00136,1,'02035,1963.0,0,48.0,15,1.0,0.0,0.0
335,718,799,Closed,1440.0,7/29/2011 15:32:00,22.0,7/29/2011 15:56:00,42.0,B00514,1,'02114,1962.0,1,49.0,15,0.0,1.0,0.0
336,720,801,Closed,1029.0,7/29/2011 15:39:00,31.0,7/29/2011 15:56:00,36.0,B00240,1,'02478,1964.0,1,47.0,15,0.0,1.0,0.0
337,726,807,Closed,1514.0,7/29/2011 15:44:00,49.0,7/29/2011 16:10:00,17.0,B00132,1,'02155,1986.0,0,25.0,15,1.0,0.0,0.0
338,727,808,Closed,882.0,7/29/2011 15:47:00,43.0,7/29/2011 16:02:00,16.0,B00460,1,'02889,1969.0,1,42.0,15,0.0,1.0,0.0
339,731,812,Closed,143.0,7/29/2011 15:53:00,38.0,7/29/2011 15:56:00,6.0,B00546,1,'02144,1986.0,1,25.0,15,0.0,1.0,0.0
340,739,821,Closed,473.0,7/29/2011 16:06:00,34.0,7/29/2011 16:14:00,21.0,B00530,1,'02138,1981.0,1,30.0,16,0.0,1.0,0.0
341,740,822,Closed,597.0,7/29/2011 16:06:00,42.0,7/29/2011 16:16:00,43.0,B00495,1,'02025,1971.0,1,40.0,16,0.0,1.0,0.0
342,744,827,Closed,393.0,7/29/2011 16:08:00,49.0,7/29/2011 16:14:00,22.0,B00025,1,'02116,1976.0,1,35.0,16,0.0,1.0,0.0
343,746,829,Closed,819.0,7/29/2011 16:10:00,12.0,7/29/2011 16:24:00,33.0,B00122,1,'02215,1962.0,1,49.0,16,0.0,1.0,0.0
344,747,830,Closed,329.0,7/29/2011 16:17:00,49.0,7/29/2011 16:23:00,22.0,B00507,1,'01720,1966.0,1,45.0,16,0.0,1.0,0.0
345,749,832,Closed,901.0,7/29/2011 16:20:00,36.0,7/29/2011 16:35:00,38.0,B00016,1,'01886,1968.0,1,43.0,16,0.0,1.0,0.0
346,751,835,Closed,1554.0,7/29/2011 16:22:00,23.0,7/29/2011 16:48:00,22.0,B00066,1,'02136,1952.0,1,59.0,16,0.0,1.0,0.0
347,752,836,Closed,708.0,7/29/2011 16:23:00,38.0,7/29/2011 16:34:00,22.0,B00013,1,'02030,1962.0,0,49.0,16,1.0,0.0,0.0
348,754,838,Closed,600.0,7/29/2011 16:25:00,36.0,7/29/2011 16:35:00,22.0,B00110,1,'02359,1980.0,1,31.0,16,0.0,1.0,0.0
349,755,839,Closed,567.0,7/29/2011 16:25:00,16.0,7/29/2011 16:35:00,42.0,B00460,1,'02108,1983.0,1,28.0,16,0.0,1.0,0.0
350,756,840,Closed,596.0,7/29/2011 16:26:00,36.0,7/29/2011 16:36:00,35.0,B00330,1,'02118,1978.0,0,33.0,16,1.0,0.0,0.0
351,758,842,Closed,510.0,7/29/2011 16:27:00,44.0,7/29/2011 16:36:00,35.0,B00392,1,'02143,1986.0,0,25.0,16,1.0,0.0,0.0
352,763,849,Closed,376.0,7/29/2011 16:30:00,10.0,7/29/2011 16:37:00,32.0,B00363,1,'02215,1974.0,1,37.0,16,0.0,1.0,0.0
353,767,853,Closed,653.0,7/29/2011 16:34:00,16.0,7/29/2011 16:45:00,43.0,B00280,1,'02889,1969.0,1,42.0,16,0.0,1.0,0.0
354,772,858,Closed,930.0,7/29/2011 16:39:00,6.0,7/29/2011 16:54:00,36.0,B00076,1,'01915,1972.0,1,39.0,16,0.0,1.0,0.0
355,774,860,Closed,1828.0,7/29/2011 16:40:00,25.0,7/29/2011 17:11:00,25.0,B00528,1,'02118,1981.0,1,30.0,16,0.0,1.0,0.0
356,777,863,Closed,148.0,7/29/2011 16:41:00,3.0,7/29/2011 16:43:00,3.0,B00548,1,'02446,1986.0,1,25.0,16,0.0,1.0,0.0
357,779,865,Closed,446.0,7/29/2011 16:42:00,35.0,7/29/2011 16:50:00,38.0,B00580,1,'02176,1960.0,1,51.0,16,0.0,1.0,0.0
358,783,869,Closed,9.0,7/29/2011 16:43:00,3.0,7/29/2011 16:44:00,3.0,B00548,1,'02446,1986.0,1,25.0,16,0.0,1.0,0.0
359,785,871,Closed,469.0,7/29/2011 16:47:00,36.0,7/29/2011 16:55:00,25.0,B00304,1,'02118,1959.0,0,52.0,16,1.0,0.0,0.0
360,786,872,Closed,975.0,7/29/2011 16:48:00,49.0,7/29/2011 17:04:00,27.0,B00278,1,'02130,1984.0,1,27.0,16,0.0,1.0,0.0
361,789,875,Closed,118.0,7/29/2011 16:49:00,3.0,7/29/2011 16:51:00,3.0,B00548,1,'02446,1986.0,1,25.0,16,0.0,1.0,0.0
362,792,879,Closed,328.0,7/29/2011 16:52:00,46.0,7/29/2011 16:58:00,33.0,B00340,1,'02215,1977.0,1,34.0,16,0.0,1.0,0.0
363,795,884,Closed,636.0,7/29/2011 16:57:00,40.0,7/29/2011 17:08:00,22.0,B00276,1,'01760,1968.0,1,43.0,16,0.0,1.0,0.0
364,796,885,Closed,1287.0,7/29/2011 17:01:00,48.0,7/29/2011 17:22:00,39.0,B00286,1,'02446,1971.0,1,40.0,17,0.0,1.0,0.0
365,797,886,Closed,659.0,7/29/2011 17:02:00,22.0,7/29/2011 17:13:00,38.0,B00025,1,'01890,1950.0,1,61.0,17,0.0,1.0,0.0
366,798,887,Closed,382.0,7/29/2011 17:03:00,20.0,7/29/2011 17:09:00,24.0,B00032,1,'02139,1979.0,0,32.0,17,1.0,0.0,0.0
367,799,888,Closed,396.0,7/29/2011 17:03:00,22.0,7/29/2011 17:10:00,49.0,B00585,1,'01890,1978.0,1,33.0,17,0.0,1.0,0.0
368,802,891,Closed,249.0,7/29/2011 17:06:00,44.0,7/29/2011 17:10:00,38.0,B00165,1,'01719,1971.0,1,40.0,17,0.0,1.0,0.0
369,806,895,Closed,1119.0,7/29/2011 17:14:00,33.0,7/29/2011 17:32:00,36.0,B00340,1,'02135,1966.0,0,45.0,17,1.0,0.0,0.0
370,813,903,Closed,1072.0,7/29/2011 17:22:00,52.0,7/29/2011 17:40:00,23.0,B00223,1,'02138,1981.0,1,30.0,17,0.0,1.0,0.0
371,814,904,Closed,783.0,7/29/2011 17:22:00,35.0,7/29/2011 17:36:00,40.0,B00128,1,'02109,1959.0,1,52.0,17,0.0,1.0,0.0
372,815,905,Closed,1938.0,7/29/2011 17:26:00,9.0,7/29/2011 17:58:00,22.0,B00159,1,'02191,1959.0,1,52.0,17,0.0,1.0,0.0
373,816,906,Closed,1107.0,7/29/2011 17:29:00,3.0,7/29/2011 17:47:00,36.0,B00391,1,'02116,1979.0,0,32.0,17,1.0,0.0,0.0
374,822,913,Closed,733.0,7/29/2011 17:40:00,48.0,7/29/2011 17:52:00,25.0,B00042,1,'02118,1980.0,1,31.0,17,0.0,1.0,0.0
375,823,914,Closed,318.0,7/29/2011 17:43:00,21.0,7/29/2011 17:48:00,25.0,B00045,1,'02118,1978.0,0,33.0,17,1.0,0.0,0.0
376,826,917,Closed,376.0,7/29/2011 17:46:00,13.0,7/29/2011 17:53:00,39.0,B00057,1,'02118,1974.0,1,37.0,17,0.0,1.0,0.0
377,829,920,Closed,324.0,7/29/2011 17:49:00,10.0,7/29/2011 17:55:00,9.0,B00320,1,'02127,1968.0,1,43.0,17,0.0,1.0,0.0
378,830,921,Closed,1520.0,7/29/2011 17:51:00,44.0,7/29/2011 18:16:00,9.0,B00492,1,'02144,1981.0,1,30.0,17,0.0,1.0,0.0
379,831,922,Closed,782.0,7/29/2011 17:52:00,36.0,7/29/2011 18:05:00,9.0,B00340,1,'02116,1983.0,1,28.0,17,0.0,1.0,0.0
380,832,923,Closed,446.0,7/29/2011 17:55:00,40.0,7/29/2011 18:02:00,38.0,B00128,1,'01740,1957.0,1,54.0,17,0.0,1.0,0.0
381,839,930,Closed,1038.0,7/29/2011 18:00:00,39.0,7/29/2011 18:17:00,24.0,B00557,1,'02446,1982.0,1,29.0,18,0.0,1.0,0.0
382,840,931,Closed,187.0,7/29/2011 18:07:00,38.0,7/29/2011 18:10:00,38.0,B00016,1,'02129,1986.0,1,25.0,18,0.0,1.0,0.0
383,846,937,Closed,447.0,7/29/2011 18:16:00,48.0,7/29/2011 18:23:00,24.0,B00460,1,'01915,1963.0,1,48.0,18,0.0,1.0,0.0
384,850,942,Closed,1423.0,7/29/2011 18:20:00,21.0,7/29/2011 18:44:00,43.0,B00423,1,'02061,1966.0,1,45.0,18,0.0,1.0,0.0
385,854,947,Closed,761.0,7/29/2011 18:28:00,22.0,7/29/2011 18:41:00,35.0,B00276,1,'02130,1974.0,1,37.0,18,0.0,1.0,0.0
386,855,948,Closed,211.0,7/29/2011 18:31:00,21.0,7/29/2011 18:34:00,52.0,B00530,1,'02118,1987.0,0,24.0,18,1.0,0.0,0.0
387,856,950,Closed,994.0,7/29/2011 18:32:00,31.0,7/29/2011 18:48:00,39.0,B00316,1,'02118,1977.0,1,34.0,18,0.0,1.0,0.0
388,857,951,Closed,683.0,7/29/2011 18:37:00,52.0,7/29/2011 18:48:00,16.0,B00530,1,'02118,1987.0,0,24.0,18,1.0,0.0,0.0
389,858,953,Closed,934.0,7/29/2011 18:44:00,6.0,7/29/2011 19:00:00,48.0,B00274,1,'02114,1970.0,1,41.0,18,0.0,1.0,0.0
390,859,954,Closed,608.0,7/29/2011 18:50:00,16.0,7/29/2011 19:01:00,49.0,B00514,1,'02118,1987.0,0,24.0,18,1.0,0.0,0.0
391,862,957,Closed,1725.0,7/29/2011 18:59:00,22.0,7/29/2011 19:28:00,27.0,B00170,1,'02130,1978.0,1,33.0,18,0.0,1.0,0.0
392,865,960,Closed,498.0,7/29/2011 19:01:00,49.0,7/29/2011 19:09:00,39.0,B00401,1,'02116,1982.0,0,29.0,19,1.0,0.0,0.0
393,870,965,Closed,44.0,7/29/2011 19:02:00,49.0,7/29/2011 19:03:00,49.0,B00306,1,'02118,1987.0,0,24.0,19,1.0,0.0,0.0
394,873,968,Closed,250.0,7/29/2011 19:04:00,48.0,7/29/2011 19:09:00,6.0,B00493,1,'02114,1970.0,1,41.0,19,0.0,1.0,0.0
395,878,973,Closed,57.0,7/29/2011 19:09:00,49.0,7/29/2011 19:10:00,49.0,B00306,1,'02118,1987.0,0,24.0,19,1.0,0.0,0.0
396,879,974,Closed,953.0,7/29/2011 19:11:00,49.0,7/29/2011 19:26:00,25.0,B00071,1,'02118,1987.0,0,24.0,19,1.0,0.0,0.0
397,880,975,Closed,243.0,7/29/2011 19:16:00,25.0,7/29/2011 19:20:00,46.0,B00042,1,'02118,1985.0,1,26.0,19,0.0,1.0,0.0
398,882,977,Closed,677.0,7/29/2011 19:24:00,33.0,7/29/2011 19:35:00,45.0,B00564,1,'02215,1977.0,1,34.0,19,0.0,1.0,0.0
399,883,978,Closed,22.0,7/29/2011 19:29:00,25.0,7/29/2011 19:30:00,25.0,B00071,1,'02118,1987.0,0,24.0,19,1.0,0.0,0.0
400,885,980,Closed,323.0,7/29/2011 19:30:00,25.0,7/29/2011 19:36:00,36.0,B00412,1,'02118,1987.0,0,24.0,19,1.0,0.0,0.0
401,887,982,Closed,500.0,7/29/2011 19:31:00,39.0,7/29/2011 19:39:00,49.0,B00401,1,'02116,1982.0,0,29.0,19,1.0,0.0,0.0
402,888,983,Closed,956.0,7/29/2011 19:33:00,35.0,7/29/2011 19:49:00,25.0,B00552,1,'02118,1976.0,1,35.0,19,0.0,1.0,0.0
403,889,984,Closed,358.0,7/29/2011 19:35:00,39.0,7/29/2011 19:41:00,46.0,B00047,1,'02118,1983.0,1,28.0,19,0.0,1.0,0.0
404,890,985,Closed,253.0,7/29/2011 19:37:00,36.0,7/29/2011 19:42:00,42.0,B00412,1,'02118,1987.0,0,24.0,19,1.0,0.0,0.0
405,891,986,Closed,346.0,7/29/2011 19:42:00,9.0,7/29/2011 19:48:00,10.0,B00546,1,'02127,1968.0,1,43.0,19,0.0,1.0,0.0
406,892,987,Closed,631.0,7/29/2011 19:44:00,42.0,7/29/2011 19:54:00,23.0,B00074,1,'02118,1987.0,0,24.0,19,1.0,0.0,0.0
407,898,998,Closed,15.0,7/29/2011 19:56:00,23.0,7/29/2011 19:56:00,23.0,B00152,1,'02118,1987.0,0,24.0,19,1.0,0.0,0.0
408,899,1002,Closed,1099.0,7/29/2011 20:01:00,23.0,7/29/2011 20:19:00,52.0,B00152,1,'02118,1987.0,0,24.0,20,1.0,0.0,0.0
409,902,1005,Closed,922.0,7/29/2011 20:06:00,16.0,7/29/2011 20:21:00,6.0,B00530,1,'01915,1972.0,1,39.0,20,0.0,1.0,0.0
410,910,1013,Closed,894.0,7/29/2011 20:14:00,22.0,7/29/2011 20:29:00,16.0,B00159,1,'02460,1945.0,1,66.0,20,0.0,1.0,0.0
411,913,1016,Closed,747.0,7/29/2011 20:15:00,23.0,7/29/2011 20:27:00,16.0,B00074,1,'02116,1984.0,0,27.0,20,1.0,0.0,0.0
412,917,1020,Closed,64.0,7/29/2011 20:22:00,22.0,7/29/2011 20:23:00,22.0,B00076,1,'02134,1980.0,1,31.0,20,0.0,1.0,0.0
413,918,1022,Closed,360.0,7/29/2011 20:31:00,14.0,7/29/2011 20:37:00,32.0,B00540,1,'02446,1983.0,0,28.0,20,1.0,0.0,0.0
414,928,1032,Closed,395.0,7/29/2011 21:01:00,35.0,7/29/2011 21:08:00,35.0,B00099,1,'02148,1978.0,1,33.0,21,0.0,1.0,0.0
415,931,1035,Closed,1263.0,7/29/2011 21:05:00,22.0,7/29/2011 21:26:00,9.0,B00407,1,'02446,1982.0,1,29.0,21,0.0,1.0,0.0
416,937,1041,Closed,1375.0,7/29/2011 21:14:00,35.0,7/29/2011 21:37:00,24.0,B00392,1,'02446,1983.0,0,28.0,21,1.0,0.0,0.0
417,938,1042,Closed,1425.0,7/29/2011 21:17:00,16.0,7/29/2011 21:41:00,49.0,B00159,1,'02116,1966.0,1,45.0,21,0.0,1.0,0.0
418,953,1057,Closed,537.0,7/29/2011 23:23:00,36.0,7/29/2011 23:32:00,31.0,B00149,1,'02118,1987.0,0,24.0,23,1.0,0.0,0.0
419,959,1064,Closed,384.0,7/29/2011 23:43:00,49.0,7/29/2011 23:49:00,16.0,B00401,1,'02116,1966.0,1,45.0,23,0.0,1.0,0.0
420,960,1065,Closed,765.0,7/29/2011 23:45:00,25.0,7/29/2011 23:57:00,32.0,B00071,1,'02215,1981.0,1,30.0,23,0.0,1.0,0.0
421,962,1067,Closed,352.0,7/30/2011 01:03:00,31.0,7/30/2011 01:09:00,22.0,B00350,1,'02118,1987.0,0,24.0,1,1.0,0.0,0.0
422,963,1068,Closed,1043.0,7/30/2011 01:11:00,22.0,7/30/2011 01:28:00,25.0,B00136,1,'02118,1987.0,0,24.0,1,1.0,0.0,0.0
423,967,1073,Closed,1013.0,7/30/2011 02:05:00,36.0,7/30/2011 02:22:00,47.0,B00465,1,'02113,1970.0,1,41.0,2,0.0,1.0,0.0
424,987,1098,Closed,944.0,7/30/2011 06:23:00,16.0,7/30/2011 06:39:00,25.0,B00401,1,'02118,1976.0,1,35.0,6,0.0,1.0,0.0
425,989,1101,Closed,387.0,7/30/2011 07:09:00,49.0,7/30/2011 07:15:00,36.0,B00159,1,'02114,1978.0,1,33.0,7,0.0,1.0,0.0
426,991,1104,Closed,890.0,7/30/2011 07:39:00,36.0,7/30/2011 07:54:00,10.0,B00159,1,'02114,1978.0,1,33.0,7,0.0,1.0,0.0
427,996,1110,Closed,864.0,7/30/2011 07:58:00,10.0,7/30/2011 08:13:00,8.0,B00565,1,'02116,1979.0,0,32.0,7,1.0,0.0,0.0
428,997,1111,Closed,865.0,7/30/2011 07:58:00,10.0,7/30/2011 08:13:00,8.0,B00159,1,'02114,1978.0,1,33.0,7,0.0,1.0,0.0
429,1004,1118,Closed,544.0,7/30/2011 08:17:00,47.0,7/30/2011 08:27:00,22.0,B00465,1,'02113,1970.0,1,41.0,8,0.0,1.0,0.0
430,1005,1119,Closed,899.0,7/30/2011 08:20:00,8.0,7/30/2011 08:35:00,18.0,B00082,1,'02116,1979.0,0,32.0,8,1.0,0.0,0.0
431,1007,1121,Closed,860.0,7/30/2011 08:21:00,8.0,7/30/2011 08:35:00,18.0,B00159,1,'02114,1978.0,1,33.0,8,0.0,1.0,0.0
432,1011,1126,Closed,878.0,7/30/2011 08:33:00,10.0,7/30/2011 08:47:00,25.0,B00354,1,'02135,1972.0,0,39.0,8,1.0,0.0,0.0
433,1012,1127,Closed,1488.0,7/30/2011 08:36:00,21.0,7/30/2011 09:01:00,46.0,B00020,1,'60084,1972.0,1,39.0,8,0.0,1.0,0.0
434,1016,1131,Closed,1109.0,7/30/2011 09:21:00,39.0,7/30/2011 09:39:00,40.0,B00196,1,'02118,1978.0,0,33.0,9,1.0,0.0,0.0
435,1017,1132,Closed,1136.0,7/30/2011 09:21:00,39.0,7/30/2011 09:40:00,40.0,B00429,1,'02118,1979.0,0,32.0,9,1.0,0.0,0.0
436,1018,1133,Closed,1067.0,7/30/2011 09:22:00,21.0,7/30/2011 09:40:00,20.0,B00327,1,'60084,1972.0,1,39.0,9,0.0,1.0,0.0
437,1019,1134,Closed,2116.0,7/30/2011 09:23:00,18.0,7/30/2011 09:58:00,36.0,B00082,1,'02116,1979.0,0,32.0,9,1.0,0.0,0.0
438,1020,1135,Closed,2481.0,7/30/2011 09:23:00,18.0,7/30/2011 10:04:00,6.0,B00159,1,'02114,1978.0,1,33.0,9,0.0,1.0,0.0
439,1026,1142,Closed,328.0,7/30/2011 09:53:00,23.0,7/30/2011 09:58:00,23.0,B00223,1,'02108,1963.0,1,48.0,9,0.0,1.0,0.0
440,1033,1151,Closed,1158.0,7/30/2011 10:08:00,20.0,7/30/2011 10:28:00,13.0,B00327,1,'02110,1988.0,0,23.0,10,1.0,0.0,0.0
441,1035,1154,Closed,526.0,7/30/2011 10:13:00,25.0,7/30/2011 10:21:00,36.0,B00425,1,'02135,1972.0,0,39.0,10,1.0,0.0,0.0
442,1050,1170,Closed,970.0,7/30/2011 10:42:00,39.0,7/30/2011 10:58:00,35.0,B00316,1,'02118,1983.0,1,28.0,10,0.0,1.0,0.0
443,1055,1175,Closed,1893.0,7/30/2011 10:52:00,47.0,7/30/2011 11:23:00,36.0,B00408,1,'02109,1976.0,0,35.0,10,1.0,0.0,0.0
444,1057,1177,Closed,1274.0,7/30/2011 10:53:00,16.0,7/30/2011 11:14:00,23.0,B00238,1,'02116,1984.0,0,27.0,10,1.0,0.0,0.0
445,1079,1202,Closed,592.0,7/30/2011 11:19:00,23.0,7/30/2011 11:29:00,49.0,B00223,1,'02114,1985.0,1,26.0,11,0.0,1.0,0.0
446,1105,1228,Closed,1374.0,7/30/2011 11:44:00,41.0,7/30/2011 12:07:00,41.0,B00115,1,'02135,1985.0,1,26.0,11,0.0,1.0,0.0
447,1107,1230,Closed,908.0,7/30/2011 11:45:00,16.0,7/30/2011 12:00:00,21.0,B00562,1,'02215,1977.0,1,34.0,11,0.0,1.0,0.0
448,1108,1231,Closed,1540.0,7/30/2011 11:46:00,9.0,7/30/2011 12:11:00,23.0,B00320,1,'02152,1982.0,1,29.0,11,0.0,1.0,0.0
449,1109,1232,Closed,841.0,7/30/2011 11:47:00,49.0,7/30/2011 12:01:00,24.0,B00329,1,'02116,1982.0,0,29.0,11,1.0,0.0,0.0
450,1118,1241,Closed,64.0,7/30/2011 12:00:00,6.0,7/30/2011 12:01:00,6.0,B00302,1,'02139,1962.0,0,49.0,12,1.0,0.0,0.0
451,1126,1252,Closed,920.0,7/30/2011 12:09:00,44.0,7/30/2011 12:24:00,36.0,B00557,1,'02118,1983.0,1,28.0,12,0.0,1.0,0.0
452,1130,1256,Closed,1021.0,7/30/2011 12:16:00,41.0,7/30/2011 12:33:00,36.0,B00486,1,'02135,1988.0,1,23.0,12,0.0,1.0,0.0
453,1143,1270,Closed,1033.0,7/30/2011 12:25:00,49.0,7/30/2011 12:42:00,52.0,B00410,1,'02114,1987.0,1,24.0,12,0.0,1.0,0.0
454,1144,1271,Closed,1725.0,7/30/2011 12:26:00,43.0,7/30/2011 12:55:00,43.0,B00528,1,'02210,1959.0,0,52.0,12,1.0,0.0,0.0
455,1148,1275,Closed,3018.0,7/30/2011 12:36:00,36.0,7/30/2011 13:27:00,52.0,B00557,1,'02116,1945.0,1,66.0,12,0.0,1.0,0.0
456,1149,1276,Closed,1689.0,7/30/2011 12:38:00,25.0,7/30/2011 13:06:00,6.0,B00047,1,'02116,1973.0,0,38.0,12,1.0,0.0,0.0
457,1154,1281,Closed,1089.0,7/30/2011 12:43:00,36.0,7/30/2011 13:01:00,21.0,B00486,1,'02109,1976.0,0,35.0,12,1.0,0.0,0.0
458,1160,1288,Closed,261.0,7/30/2011 12:49:00,21.0,7/30/2011 12:54:00,25.0,B00134,1,'02118,1983.0,1,28.0,12,0.0,1.0,0.0
459,1161,1290,Closed,3110.0,7/30/2011 12:52:00,8.0,7/30/2011 13:44:00,8.0,B00505,1,'02135,1986.0,1,25.0,12,0.0,1.0,0.0
460,1162,1291,Closed,1475.0,7/30/2011 12:52:00,42.0,7/30/2011 13:17:00,10.0,B00335,1,'01760,1973.0,1,38.0,12,0.0,1.0,0.0
461,1165,1294,Closed,1371.0,7/30/2011 12:54:00,40.0,7/30/2011 13:17:00,39.0,B00067,1,'02118,1979.0,0,32.0,12,1.0,0.0,0.0
462,1166,1295,Closed,1364.0,7/30/2011 12:55:00,40.0,7/30/2011 13:17:00,39.0,B00166,1,'02118,1978.0,0,33.0,12,1.0,0.0,0.0
463,1170,1299,Closed,1388.0,7/30/2011 12:58:00,52.0,7/30/2011 13:21:00,23.0,B00142,1,'02114,1987.0,1,24.0,12,0.0,1.0,0.0
464,1175,1306,Closed,513.0,7/30/2011 13:11:00,49.0,7/30/2011 13:19:00,52.0,B00258,1,'02118,1987.0,0,24.0,13,1.0,0.0,0.0
465,1183,1315,Closed,989.0,7/30/2011 13:17:00,49.0,7/30/2011 13:34:00,39.0,B00468,1,'02114,1985.0,1,26.0,13,0.0,1.0,0.0
466,1192,1324,Closed,628.0,7/30/2011 13:28:00,5.0,7/30/2011 13:38:00,25.0,B00034,1,'02118,1967.0,1,44.0,13,0.0,1.0,0.0
467,1204,1338,Closed,1340.0,7/30/2011 13:39:00,21.0,7/30/2011 14:01:00,3.0,B00486,1,'02109,1976.0,0,35.0,13,1.0,0.0,0.0
468,1217,1356,Closed,737.0,7/30/2011 13:49:00,12.0,7/30/2011 14:01:00,16.0,B00457,1,'02138,1974.0,1,37.0,13,0.0,1.0,0.0
469,1229,1369,Closed,356.0,7/30/2011 14:04:00,39.0,7/30/2011 14:10:00,46.0,B00468,1,'02118,1963.0,1,48.0,14,0.0,1.0,0.0
470,1244,1384,Closed,174.0,7/30/2011 14:14:00,39.0,7/30/2011 14:17:00,39.0,B00057,1,'02118,1974.0,1,37.0,14,0.0,1.0,0.0
471,1249,1389,Closed,541.0,7/30/2011 14:18:00,14.0,7/30/2011 14:27:00,32.0,B00216,1,'02109,1976.0,0,35.0,14,1.0,0.0,0.0
472,1250,1390,Closed,415.0,7/30/2011 14:18:00,46.0,7/30/2011 14:25:00,39.0,B00468,1,'02118,1963.0,1,48.0,14,0.0,1.0,0.0
473,1263,1404,Closed,342.0,7/30/2011 14:31:00,32.0,7/30/2011 14:37:00,45.0,B00216,1,'02109,1976.0,0,35.0,14,1.0,0.0,0.0
474,1269,1412,Closed,953.0,7/30/2011 14:34:00,25.0,7/30/2011 14:50:00,32.0,B00329,1,'02118,1980.0,1,31.0,14,0.0,1.0,0.0
475,1272,1415,Closed,143.0,7/30/2011 14:37:00,30.0,7/30/2011 14:39:00,30.0,B00189,1,'02144,1986.0,1,25.0,14,0.0,1.0,0.0
476,1285,1428,Closed,1914.0,7/30/2011 14:47:00,45.0,7/30/2011 15:19:00,36.0,B00216,1,'02109,1976.0,0,35.0,14,1.0,0.0,0.0
477,1287,1430,Closed,1166.0,7/30/2011 14:51:00,6.0,7/30/2011 15:10:00,25.0,B00302,1,'02116,1973.0,0,38.0,14,1.0,0.0,0.0
478,1288,1431,Closed,1400.0,7/30/2011 14:51:00,22.0,7/30/2011 15:14:00,44.0,B00013,1,'02139,1979.0,1,32.0,14,0.0,1.0,0.0
479,1305,1451,Closed,892.0,7/30/2011 15:09:00,39.0,7/30/2011 15:24:00,33.0,B00468,1,'02118,1976.0,0,35.0,15,1.0,0.0,0.0
480,1319,1466,Closed,857.0,7/30/2011 15:30:00,32.0,7/30/2011 15:44:00,25.0,B00397,1,'02118,1980.0,1,31.0,15,0.0,1.0,0.0
481,1334,1484,Closed,449.0,7/30/2011 15:47:00,36.0,7/30/2011 15:54:00,50.0,B00539,1,'02109,1976.0,0,35.0,15,1.0,0.0,0.0
482,1336,1486,Closed,414.0,7/30/2011 15:49:00,46.0,7/30/2011 15:56:00,33.0,B00370,1,'02139,1979.0,1,32.0,15,0.0,1.0,0.0
483,1344,1495,Closed,1541.0,7/30/2011 15:54:00,53.0,7/30/2011 16:19:00,53.0,B00087,1,'02215,1962.0,1,49.0,15,0.0,1.0,0.0
484,1350,1501,Closed,938.0,7/30/2011 15:57:00,50.0,7/30/2011 16:13:00,48.0,B00539,1,'02109,1976.0,0,35.0,15,1.0,0.0,0.0
485,1355,1506,Closed,695.0,7/30/2011 16:00:00,37.0,7/30/2011 16:12:00,37.0,B00061,1,'02135,1951.0,0,60.0,16,1.0,0.0,0.0
486,1378,1529,Closed,1063.0,7/30/2011 16:11:00,50.0,7/30/2011 16:29:00,41.0,B00266,1,'02135,1988.0,1,23.0,16,0.0,1.0,0.0
487,1384,1536,Closed,642.0,7/30/2011 16:17:00,48.0,7/30/2011 16:27:00,44.0,B00539,1,'02109,1976.0,0,35.0,16,1.0,0.0,0.0
488,1385,1537,Closed,383.0,7/30/2011 16:22:00,20.0,7/30/2011 16:28:00,23.0,B00376,1,'02143,1986.0,0,25.0,16,1.0,0.0,0.0
489,1395,1547,Closed,419.0,7/30/2011 16:27:00,11.0,7/30/2011 16:34:00,10.0,B00158,1,'02446,1983.0,1,28.0,16,0.0,1.0,0.0
490,1412,1564,Closed,1173.0,7/30/2011 16:34:00,21.0,7/30/2011 16:54:00,21.0,B00200,1,'02215,1977.0,1,34.0,16,0.0,1.0,0.0
491,1435,1591,Closed,541.0,7/30/2011 16:53:00,20.0,7/30/2011 17:02:00,35.0,B00424,1,'02148,1978.0,1,33.0,16,0.0,1.0,0.0
492,1447,1603,Closed,1393.0,7/30/2011 17:00:00,13.0,7/30/2011 17:23:00,24.0,B00377,1,'02110,1988.0,0,23.0,17,1.0,0.0,0.0
493,1448,1604,Closed,421.0,7/30/2011 17:01:00,21.0,7/30/2011 17:08:00,45.0,B00059,1,'02215,1977.0,1,34.0,17,0.0,1.0,0.0
494,1463,1620,Closed,494.0,7/30/2011 17:13:00,20.0,7/30/2011 17:21:00,22.0,B00395,1,'02128,1981.0,0,30.0,17,1.0,0.0,0.0
495,1464,1621,Closed,629.0,7/30/2011 17:13:00,5.0,7/30/2011 17:23:00,21.0,B00540,1,'01760,1973.0,1,38.0,17,0.0,1.0,0.0
